Year,Bibrecord Country,Bibrecord City,faculty,Bibrecord Organization
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Social and Administrative Pharmacy,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Pharmacology and Physiology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital and Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Geology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Mathematics and Computer Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Institute of Biotechnology and Genetic Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Metallurgical Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Political Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Intelligent Control Automation of Process Systems Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Medicine Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,International Postgraduate Program in Hazardous Substance and Environmental Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences and Research Unit for Plant-Produced Pharmaceuticals,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Metallurgy and Materials Science Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,International Graduate Program of Nanoscience & Technology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Wireless Communication Ecosystem Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Education,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Institute of Biotechnology and Genetic Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Nanoscience and Technology Interdisciplinary Program,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Metallurgy and Materials Science Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Technopreneurship and Innovation Management Program,Chulalongkorn University
2021.0,Thailand,Bangkok,Research unit for Plant-produced Pharmaceuticals,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Biochemistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Technopreneurship and Innovation Managament Program,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Center of Excellence in Bioactive Resources for Innovative Clinical Applications,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Population Studies,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Center of Excellence in Clinical Virology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Biosensors and Bioanalytical Technology for Cells and Innovative Testing Device Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Chulalongkorn Business School,Chulalongkorn University
2021.0,Thailand,Bangkok,Immunomodulation of Natural Products Research Group,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Chemistry,Chulalongkorn University
2021.0,Thailand,Pathumwan,Department of Statistics,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,"Wangmai, Pathumwan, Bangkok",Environmental Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Education,Chulalongkorn University
2021.0,Thailand,Bangkok,Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Chulalongkorn Business School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,"Pathum Wan, Bangkok",Faculty of Sports Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Research Group on Applied Digital Technology in Medicine (ATM),Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Water Resources Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Chulalongkorn Business School,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Research Unit for Plant-produced Pharmaceuticals,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Graduate School,Chulalongkorn University
2021.0,Thailand,Pathumwan,Environmental Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Transportation Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Thai Red Cross Society and Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Institute of Biotechnology and Genetic Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Thai Red Cross Society and Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,"Patumwan, Bangkok",Department of Biochemistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Commerce and Accountancy,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Chemical Technology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Chemistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,International School of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Metallurgy and Materials Science Research Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Metallurgy and Materials Science Research Institute (MMRI),Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,"Pathumwan, Bangkok",Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Division of Cardiovascular Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,Research Unit for Plant-Produced Pharmaceuticals,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Law,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Sasin School of Management,Chulalongkorn University
2021.0,Thailand,Bangkok,Graduate School,Chulalongkorn University
2021.0,Thailand,Bangkok,Natural Products for Neuroprotection andAnti-ageing Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Economics,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Natural Products for Neuroprotection and Anti-ageing Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,The Petroleum and Petrochemical College,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Pathumwan,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Nanoscience and Technology Interdisciplinary Program,Chulalongkorn University
2021.0,Thailand,Bangkok,Transportation Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Transportation Institute,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Sports Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Dentistry,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Psychology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Pharmacology,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Intelligent Control Automation of Process Systems Research Unit,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Engineering,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Economics,Chulalongkorn University
2021.0,Thailand,Bangkok,King Chulalongkorn Memorial Hospital,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Nursing,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Education,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Allied Health Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Pharmaceutical Sciences,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,and Leadership,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Department of Environmental Science,Chulalongkorn University
2021.0,Thailand,Bangkok,College of Public Health Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Veterinary Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Science,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
2021.0,Thailand,Bangkok,Faculty of Medicine,Chulalongkorn University
